"","Filename","Priority","Title","Author","Origin","Call Number","Page Number","Page Sort","Genre","Luna URL","Hamnet URL"
"5087","091480.jpg",11419,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3440","2r",11489,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195158~191309","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5088","091481.jpg",11420,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3440","2v",11490,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195159~191308","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5089","091482.jpg",11421,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3441","1r",11491,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195160~191307","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5090","091483.jpg",11422,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3441","1v",11492,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195161~191306","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5091","091484.jpg",11423,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3441","2r",11493,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195162~191305","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5092","091485.jpg",11424,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3441","2v",11494,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195163~191304","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5093","091486.jpg",11425,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3442","1r",11495,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195164~191303","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5094","091487.jpg",11426,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3442","1v",11496,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195165~191302","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5095","091488.jpg",11427,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3442","2r",11497,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195166~191301","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5096","091489.jpg",11428,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3442","2v",11498,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195167~191300","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5097","091490.jpg",11429,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3443","1r",11499,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195168~191299","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5098","091491.jpg",11430,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3443","1v",11500,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195169~191298","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5099","091492.jpg",11431,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3443","2r",11501,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195170~191297","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5100","091493.jpg",11432,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3443","2v",11502,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195171~191296","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5101","091494.jpg",11433,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3444","1r",11503,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195172~191295","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5102","091495.jpg",11434,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3444","1v",11504,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195173~191294","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5103","091496.jpg",11435,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3444","2r",11505,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195174~191293","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5104","091497.jpg",11436,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3444","2v",11506,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195175~191292","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5105","091498.jpg",11437,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3445","1r",11507,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195176~191291","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5106","091499.jpg",11438,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3445","1v",11508,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195177~191290","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5107","091500.jpg",11439,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3445","2r",11509,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195178~191289","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5108","091501.jpg",11440,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3445","2v",11510,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195179~191288","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5109","091502.jpg",11441,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3446","1r",11511,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195180~191287","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5110","091503.jpg",11442,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3446","1v",11512,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195181~191286","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5111","091504.jpg",11443,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3446","2r",11513,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195182~191285","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5112","091505.jpg",11444,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3446","2v",11514,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195183~191284","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5113","091506.jpg",11445,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3447","1r",11515,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195184~191283","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5114","091507.jpg",11446,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3447","1v",11516,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195185~191282","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5115","091508.jpg",11447,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3447","2r",11517,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195186~191281","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5116","091509.jpg",11448,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3447","2v",11518,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195187~191280","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5117","091510.jpg",11449,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3448","1r",11519,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195188~191279","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5118","091511.jpg",11450,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3448","1v",11520,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195189~191278","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5119","091512.jpg",11451,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3448","2r",11521,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195190~191277","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5120","091513.jpg",11452,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3448","2v",11522,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195191~191276","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5121","091514.jpg",11453,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3449","1r",11523,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195192~191275","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5122","091515.jpg",11454,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3449","1v || 2r",11524,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195193~191274","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5123","091516.jpg",11455,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3449","2v",11525,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195194~191273","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5124","091517.jpg",11456,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3450","1r",11526,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195195~191272","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5125","091518.jpg",11457,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3450","1v",11527,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195196~191271","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5126","091519.jpg",11458,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3450","2r",11528,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195197~191270","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5127","091520.jpg",11459,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3450","2v",11529,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195198~191269","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5128","091521.jpg",11460,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3451","1r",11530,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195462~191764","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5129","091522.jpg",11461,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3451","1v",11531,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195463~191763","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5130","091523.jpg",11462,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3451","2r",11532,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195464~191762","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5131","091524.jpg",11463,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3451","2v",11533,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195465~191761","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5132","091525.jpg",11464,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3452","1r",11534,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195466~191760","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5133","091526.jpg",11465,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3452","1v",11535,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195467~191759","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5134","091527.jpg",11466,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3452","2r",11536,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195468~191758","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5135","091528.jpg",11467,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3452","2v",11537,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195469~191757","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5136","091529.jpg",11468,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3453","1r",11538,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195470~191756","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5137","091530.jpg",11469,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3453","1v",11539,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195471~191755","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5138","091531.jpg",11470,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3453","2r",11540,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195472~191754","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5139","091532.jpg",11471,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3453","2v",11541,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195473~191753","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5140","091533.jpg",11472,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3454","1r",11542,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195474~191752","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5141","091534.jpg",11473,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3454","1v",11543,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195475~191751","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5142","091535.jpg",11474,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3454","2r",11544,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195476~191750","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5143","091536.jpg",11475,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3454","2v",11545,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195477~191749","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"5144","091537.jpg",11476,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3455","1r",11546,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1195478~191748","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
